iter	Logloss
514	0.162542913
515	0.1624034987
516	0.1621161481
517	0.1619841423
518	0.1616672981
519	0.1614765063
520	0.1613150233
521	0.161042563
522	0.1607601048
523	0.1606075479
524	0.1603701094
525	0.1602506525
526	0.1601006603
527	0.1596979458
528	0.1594376458
529	0.159103915
530	0.1587731513
531	0.1586399767
532	0.1584107502
533	0.1582331964
534	0.1580149028
535	0.1578276107
536	0.1575246829
537	0.1573466307
538	0.1571291843
539	0.1568876841
540	0.1566662737
541	0.1564510475
542	0.1562193353
543	0.1559469587
544	0.1557270978
545	0.1556598991
546	0.155536984
547	0.1551813574
548	0.1550040591
549	0.1548797015
550	0.1545320174
551	0.1542930042
552	0.1541586572
553	0.153889825
554	0.1538132109
555	0.153419856
556	0.1531329747
557	0.1529990544
558	0.1526950677
559	0.1523621568
560	0.152052955
561	0.1517743208
562	0.1516176757
563	0.1513933374
564	0.1513411665
565	0.1512187571
566	0.1509938446
567	0.1508492693
568	0.1506783415
569	0.1505328828
570	0.1503472923
571	0.1501783013
572	0.1499906691
573	0.1497720289
574	0.149385186
575	0.149294332
576	0.1491423184
577	0.1490095181
578	0.1487731393
579	0.148622143
580	0.148475935
581	0.148342267
582	0.1482207103
583	0.1479498638
584	0.1478461971
585	0.1475764735
586	0.147349887
587	0.1471349733
588	0.1469724821
589	0.1466896658
590	0.1463605136
591	0.1459145634
592	0.1458618154
593	0.1456526037
594	0.1453810318
595	0.1451864691
596	0.1449708603
597	0.1446756013
598	0.1443590414
599	0.1442655257
600	0.144146906
601	0.1438856189
602	0.1436004058
603	0.1434773758
604	0.1433065291
605	0.1429111928
606	0.1428244081
607	0.1427589542
608	0.1424975313
609	0.1423989709
610	0.1421849831
611	0.1420049801
612	0.1418677484
613	0.1416482814
614	0.141437664
615	0.1412538487
616	0.1410959151
617	0.140893819
618	0.1407472393
619	0.1405166207
620	0.1403842192
621	0.1401513935
622	0.1400211177
623	0.1398075067
624	0.1396226428
625	0.139538283
626	0.1393626014
627	0.1390868456
628	0.1389088636
629	0.1385877727
630	0.1383660216
631	0.1381273682
632	0.1380378747
633	0.1377947196
634	0.1375591911
635	0.1373984064
636	0.1373249227
637	0.1370613126
638	0.1369448458
639	0.1368227291
640	0.1365615902
641	0.136388647
642	0.1361180921
643	0.1360370195
644	0.1359734966
645	0.1359076979
646	0.1358015312
647	0.1356720578
648	0.1354823279
649	0.1354594146
650	0.1352334892
651	0.1349843133
652	0.1348592448
653	0.1347799934
654	0.134533997
655	0.1342279377
656	0.1339712686
657	0.133946606
658	0.1338898187
659	0.1336011676
660	0.1334300637
661	0.1332467655
662	0.1329729437
663	0.1329040266
664	0.1328019742
665	0.1325787211
666	0.1322956206
667	0.1321036867
668	0.1318613319
669	0.1314739253
670	0.1313190978
671	0.1311962753
672	0.1310327617
673	0.1308355775
674	0.1306138649
675	0.1304303321
676	0.130290781
677	0.1299386258
678	0.1296346729
679	0.1294917158
680	0.1293254822
681	0.1291521677
682	0.1291106347
683	0.1290178812
684	0.1287350608
685	0.1286792517
686	0.1284572937
687	0.1281633777
688	0.1279667462
689	0.1278659867
690	0.1276394759
691	0.1273918762
692	0.1273221488
693	0.1272943097
694	0.1270329022
695	0.1268315379
696	0.1267373752
697	0.1266134142
698	0.1265349719
699	0.1264454539
700	0.1261984143
701	0.1259235749
702	0.1256964135
703	0.1254351826
704	0.1252901452
705	0.125105864
706	0.1250493585
707	0.1250272966
708	0.1248772162
709	0.1248286014
710	0.1246109837
711	0.1244109928
712	0.1241145859
713	0.123948552
714	0.1237393389
715	0.1235248089
716	0.1233702252
717	0.1232761365
718	0.1230712583
719	0.1228265111
720	0.122657347
721	0.1224024147
722	0.1220967541
723	0.1218045424
724	0.121699134
725	0.1214850487
726	0.1213156
727	0.1211381282
728	0.1209484962
729	0.1206143997
730	0.1204639871
731	0.1202511528
732	0.1200057653
733	0.119986981
734	0.1198295511
735	0.1195912084
736	0.1193491185
737	0.1192417401
738	0.1191795795
739	0.1189996481
740	0.1188214912
741	0.1184657971
742	0.1182793358
743	0.1180276996
744	0.1178630713
745	0.1176988432
746	0.1175260475
747	0.1172417005
748	0.1170573381
749	0.1169173846
750	0.116809465
751	0.1165588835
752	0.1163073514
753	0.1160700408
754	0.1159793269
755	0.1157808496
756	0.1156480717
757	0.1156271814
758	0.1155228992
759	0.1154387341
760	0.1152642114
761	0.1151581836
762	0.1149506892
763	0.1146942913
764	0.114461382
765	0.1142144224
766	0.1141608607
767	0.114018379
768	0.1138571739
769	0.1137151144
770	0.1135650486
771	0.1134558078
772	0.1133050821
773	0.1132731815
774	0.1131606976
775	0.1131306512
776	0.1129429569
777	0.1128775689
778	0.1127429326
779	0.1126822187
780	0.112489595
781	0.1122657696
782	0.112121841
783	0.1119602062
784	0.1118483684
785	0.1116652581
786	0.1116543729
787	0.1113894301
788	0.1113227398
789	0.111089298
790	0.1109605964
791	0.110773739
792	0.1106247012
793	0.1105670732
794	0.1104105816
795	0.110164034
796	0.1100114717
797	0.1097507467
798	0.109480925
799	0.1092790557
800	0.109172334
801	0.108997508
802	0.1087781391
803	0.1086190313
804	0.1084107102
805	0.1082854584
806	0.1080146869
807	0.1078191644
808	0.1076001983
809	0.1074535906
810	0.1072290823
811	0.1070524275
812	0.1068458449
813	0.1066320073
814	0.1065395509
815	0.1063846506
816	0.1063539695
817	0.1062960668
818	0.1060473914
819	0.1058510575
820	0.1057057053
821	0.1055121773
822	0.105408738
823	0.1053003896
824	0.1052617955
825	0.1051282485
826	0.1050747397
827	0.1049170579
828	0.1047218833
829	0.1046880509
830	0.1045314925
831	0.1042935323
832	0.1040597377
833	0.1038419349
834	0.1037201079
835	0.1035239017
836	0.1033868331
837	0.1033708206
838	0.1033559422
839	0.1033397667
840	0.103221549
841	0.1031946641
842	0.1029643592
843	0.1028439488
844	0.1027016442
845	0.1026853331
846	0.1025239088
847	0.1023206039
848	0.1023047078
849	0.102219335
850	0.102059582
851	0.1019179857
852	0.1018203771
853	0.1016085873
854	0.1015742399
855	0.101406858
856	0.101240397
857	0.1010695629
858	0.1008533991
859	0.1007079504
860	0.1006032969
861	0.1003943515
862	0.1002389908
863	0.1000096734
864	0.09977849478
865	0.09958209453
866	0.09943537712
867	0.09931359676
868	0.09913591826
869	0.09886665678
870	0.0988011232
871	0.09866456293
872	0.09849159256
873	0.09834747904
874	0.09817382341
875	0.09804708214
876	0.09790976304
877	0.09789700585
878	0.09788584991
879	0.09785954824
880	0.09774787221
881	0.09749390899
882	0.09742658651
883	0.09721817047
884	0.09707006255
885	0.09686699554
886	0.09672383134
887	0.09649877292
888	0.09629574745
889	0.09618248017
890	0.09599711075
891	0.09594955726
892	0.0958164633
893	0.09563385466
894	0.09553024461
895	0.09534980943
896	0.0953220711
897	0.09525187195
898	0.09501251892
899	0.09495090669
900	0.09478121137
901	0.09458720915
902	0.09447329813
903	0.09430541838
904	0.09415262694
905	0.09398798635
906	0.09379009534
907	0.09361743799
908	0.09349549996
909	0.0934845145
910	0.09323450622
911	0.09319148474
912	0.09298647552
913	0.09276450219
914	0.09257275853
915	0.09242992504
916	0.0924146301
917	0.09226441794
918	0.09210443881
919	0.0919019817
920	0.09175901208
921	0.09163321295
922	0.09149790015
923	0.09139562063
924	0.09120163789
925	0.09114185149
926	0.09096646463
927	0.09079232677
928	0.09076050712
929	0.0906174429
930	0.09051620883
931	0.09033913612
932	0.09032808324
933	0.09019222003
934	0.0900120125
935	0.09000186895
936	0.08982826228
937	0.08960903486
938	0.08943905728
939	0.08927093783
940	0.08926150414
941	0.08915665714
942	0.08909007606
943	0.08898042761
944	0.08883629255
945	0.08873203083
946	0.08858656345
947	0.08841471852
948	0.08831506006
949	0.08814833651
950	0.08798697482
951	0.08775220712
952	0.08764612367
953	0.0875357715
954	0.08750727587
955	0.08749708232
956	0.0874869785
957	0.08736349665
958	0.08726276557
959	0.08710420696
960	0.08708292695
961	0.08701500534
962	0.08672914454
963	0.08658715346
964	0.08645986434
965	0.0863098647
966	0.08614494442
967	0.08599496862
968	0.08590027696
969	0.0858911563
970	0.08571125333
971	0.08555056895
972	0.08545949946
973	0.08537210034
974	0.08515531658
975	0.08490707413
976	0.08477360126
977	0.08471331673
978	0.08454497245
979	0.08440323414
980	0.08424069138
981	0.08405749465
982	0.08387703485
983	0.08374129623
984	0.08371728543
985	0.0835370233
986	0.08337097091
987	0.0832022085
988	0.08310922807
989	0.08295858957
990	0.08279915753
991	0.08264285364
992	0.08250651052
993	0.0823492686
994	0.08233999693
995	0.08233154435
996	0.08232246189
997	0.08213509257
998	0.08203450172
999	0.08192684702
1000	0.0819047551
1001	0.08189043999
1002	0.08179321443
1003	0.08161844592
1004	0.0814589844
1005	0.0813532232
1006	0.08119303385
1007	0.08104086896
1008	0.0809309216
1009	0.08080393422
1010	0.08066824841
1011	0.08052155254
1012	0.08036207666
1013	0.08019983358
1014	0.08011172202
1015	0.08002491074
1016	0.07991211209
1017	0.07989789209
1018	0.07979090521
1019	0.07960026213
1020	0.07954273044
1021	0.07945877532
1022	0.07932718569
1023	0.07920022703
1024	0.07919201518
1025	0.07918489338
1026	0.07916777544
1027	0.0790321286
1028	0.07892067176
1029	0.07874703894
1030	0.07865104086
1031	0.0786370662
1032	0.07854372225
1033	0.07840995789
1034	0.078346436
1035	0.07813824146
1036	0.07806347698
1037	0.07797243493
1038	0.07782518043
1039	0.07769975534
1040	0.07767481368
1041	0.07758485015
1042	0.07757794883
1043	0.07749197432
1044	0.07733424658
1045	0.07732658335
1046	0.07720370523
1047	0.077105113
1048	0.07702382072
1049	0.0769452536
1050	0.07681225346
1051	0.07667300086
1052	0.07657980099
1053	0.07644090165
1054	0.07628546043
1055	0.07615082828
1056	0.07604739563
1057	0.07603242038
1058	0.07589695505
1059	0.07572663471
1060	0.07552758442
1061	0.07544138714
1062	0.07542738914
1063	0.07537936908
1064	0.07531289362
1065	0.0752364233
1066	0.07512149785
1067	0.07510594963
1068	0.07494457922
1069	0.07475040779
1070	0.07470953823
1071	0.07463188505
1072	0.07461977569
1073	0.0745599093
1074	0.07442608572
1075	0.07432934546
1076	0.0743173994
1077	0.0741788777
1078	0.07404135863
1079	0.07392826029
1080	0.07375763386
1081	0.07363229541
1082	0.07349281337
1083	0.07339618924
1084	0.07327094873
1085	0.07317952597
1086	0.07303699781
1087	0.07299125477
1088	0.07289622984
1089	0.07277009205
1090	0.07268833499
1091	0.07256002606
1092	0.07249320322
1093	0.07241675238
1094	0.07229927125
1095	0.07209303277
1096	0.0719965381
1097	0.07197871054
1098	0.07190566524
1099	0.07176641854
1100	0.0716287336
1101	0.07152860216
1102	0.07143529025
1103	0.07135351217
1104	0.07122870389
1105	0.07114016394
1106	0.07101702434
1107	0.07090562928
1108	0.07085542653
1109	0.07084388887
1110	0.07070896241
1111	0.07063054372
1112	0.0706213523
1113	0.07060475196
1114	0.07056938525
1115	0.07047425598
1116	0.07034358286
1117	0.07033394844
1118	0.0702446735
1119	0.07017101575
1120	0.07016093962
1121	0.07015541113
1122	0.07006802072
1123	0.06993863378
1124	0.06981752432
1125	0.06981219861
1126	0.06977086529
1127	0.06976087068
1128	0.06963990094
1129	0.06951275769
1130	0.06936736107
1131	0.06929257557
1132	0.06917478884
1133	0.0691644666
1134	0.06907648399
1135	0.06906420723
1136	0.06904663194
1137	0.06893241431
1138	0.06892144988
1139	0.06882732684
1140	0.06873823263
1141	0.068606975
1142	0.0685232265
1143	0.06847076237
1144	0.06834242421
1145	0.06822279294
1146	0.06813839841
1147	0.06800373267
1148	0.06788526274
1149	0.06777684689
1150	0.0677655056
1151	0.06764709232
1152	0.06752636638
1153	0.06745623619
1154	0.0673742684
